date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:04:50	10517/10517	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/whitefish/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/whitefish/feed/index.html	(from https://herbnkathy.com/tag/whitefish/)
15:04:50	2456/2456	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:50%20GMT	https://herbnkathy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherbnkathy.com%2F2017%2F11%2F03%2Fwhat-happens-when-we-cant-travel-anymore%2F	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/oembed/1.0/embed5eaf.json	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:50	4520/4520	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/feed/index.html	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:50	2592/2592	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2020:04:51%20GMT	https://herbnkathy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherbnkathy.com%2F2017%2F11%2F03%2Fwhat-happens-when-we-cant-travel-anymore%2F&format=xml	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/oembed/1.0/embedcbdc	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:51	18789/18789	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:51%20GMT	https://herbnkathy.com/wp-json/wp/v2/posts/4325	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/posts/4325.json	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2020:04:51%20GMT	https://herbnkathy.com/?p=4325	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/indexb354.html	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:51	7599/7599	---M--	200	added ('OK')	image/png	date:Mon,%2028%20May%202018%2014:05:22%20GMT	https://secure.gravatar.com/avatar/4c6fa5817c655b1060683621368ced030f15cfc9ea69916227b9dd21716038e4?s=60&d=identicon&r=g	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/secure.gravatar.com/avatar/4c6fa5817c655b1060683621368ced030f15cfc9ea69916227b9dd21716038e4a8ba.png	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:51	65171/65171	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2020:04:51%20GMT	https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/?replytocom=244	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/indexe972.html	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:51	2207/2207	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/dfa1ac3a52f9b12281bb652e494b12974eb1eee1aea1d56f25682800e21d35c3?s=60&d=identicon&r=g	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/secure.gravatar.com/avatar/dfa1ac3a52f9b12281bb652e494b12974eb1eee1aea1d56f25682800e21d35c3a8ba.png	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:52	65152/65152	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2020:04:52%20GMT	https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/?replytocom=243	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/index10ce.html	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:52	601/601	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:52%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707484	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707484.json	(from https://herbnkathy.com/tag/care/)
15:04:52	64387/64387	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2020:04:52%20GMT	https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/?replytocom=241	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/index446c.html	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:53	31466/31466	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/full-time/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/full-time/feed/index.html	(from https://herbnkathy.com/tag/full-time/)
15:04:53	18106/18106	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/care/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/care/feed/index.html	(from https://herbnkathy.com/tag/care/)
15:04:53	64392/64392	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2020:04:53%20GMT	https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/?replytocom=242	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/indexfa02.html	(from https://herbnkathy.com/2017/11/03/what-happens-when-we-cant-travel-anymore/)
15:04:53	8022/8022	---M--	200	added ('OK')	image/jpeg	etag:%225df56056-1f56%22	http://herbnkathy.com/wp-content/uploads/2016/12/morrowhometeamlogosmaller.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2016/12/morrowhometeamlogosmaller.jpg	(from https://herbnkathy.com/tag/full-time/)
15:04:53	607/607	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:53%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/161977	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/161977.json	(from https://herbnkathy.com/tag/full-time/)
15:04:54	94153/94153	---M--	200	added ('OK')	image/jpeg	etag:%2260341a47-16fc9%22	http://herbnkathy.com/wp-content/uploads/2017/01/dsc_0037.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2017/01/dsc_0037.jpg	(from https://herbnkathy.com/tag/full-time/)
15:04:54	68361/68361	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2020:04:54%20GMT	https://herbnkathy.com/2017/01/01/youre-going-to-do-what/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/01/01/youre-going-to-do-what/index.html	(from https://herbnkathy.com/tag/full-time/)
15:04:54	625/625	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:54%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707488	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707488.json	(from https://herbnkathy.com/tag/kay-peterson/)
15:04:55	44905/44905	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2020:04:54%20GMT	https://herbnkathy.com/2016/04/18/super-windy-at-judy-bobs/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2016/04/18/super-windy-at-judy-bobs/index.html	(from https://herbnkathy.com/tag/full-time/)
15:04:55	18130/18130	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/kay-peterson/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/kay-peterson/feed/index.html	(from https://herbnkathy.com/tag/kay-peterson/)
15:04:55	46029/46029	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2020:04:55%20GMT	https://herbnkathy.com/tag/update/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/update/index.html	(from https://herbnkathy.com/tag/full-time/)
15:04:55	48125/48125	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/livingston/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/livingston/feed/index.html	(from https://herbnkathy.com/tag/livingston/)
15:04:55	619/619	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:55%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707485	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707485.json	(from https://herbnkathy.com/tag/livingston/)
15:04:56	18106/18106	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/rver/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/rver/feed/index.html	(from https://herbnkathy.com/tag/rver/)
15:04:56	601/601	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:56%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707486	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707486.json	(from https://herbnkathy.com/tag/rver/)
15:04:56	604/604	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:57%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707487	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707487.json	(from https://herbnkathy.com/tag/rving/)
15:04:57	29915/29915	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/rving/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/rving/feed/index.html	(from https://herbnkathy.com/tag/rving/)
15:04:57	2468/2468	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:57%20GMT	https://herbnkathy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherbnkathy.com%2F2017%2F10%2F07%2Fcare-feeding-deep-cycle-lead-acid-batteries%2F	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/oembed/1.0/embed6abd.json	(from https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/)
15:04:57	10330/10330	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/feed/index.html	(from https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/)
15:04:57	2598/2598	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2020:04:58%20GMT	https://herbnkathy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherbnkathy.com%2F2017%2F10%2F07%2Fcare-feeding-deep-cycle-lead-acid-batteries%2F&format=xml	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/oembed/1.0/embed6a03	(from https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/)
15:04:57	3622/3622	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:58%20GMT	https://herbnkathy.com/wp-json/wp/v2/posts/4267	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/posts/4267.json	(from https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/)
15:04:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2020:04:58%20GMT	https://herbnkathy.com/?p=4267	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/index9ce9.html	(from https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/)
15:04:58	2288/2288	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/22024c3ba61f1e7e3a059872bcd9b928a8149934f7933010f57946df69e11b95?s=60&d=identicon&r=g	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/secure.gravatar.com/avatar/22024c3ba61f1e7e3a059872bcd9b928a8149934f7933010f57946df69e11b95a8ba.png	(from https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/)
15:04:59	619/619	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:04:59%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707478	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707478.json	(from https://herbnkathy.com/tag/deep-cycle/)
15:04:59	50037/50037	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2020:04:59%20GMT	https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/?replytocom=240	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/index7a35.html	(from https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/)
15:04:59	50032/50032	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2020:04:59%20GMT	https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/?replytocom=239	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/indexaef1.html	(from https://herbnkathy.com/2017/10/07/care-feeding-deep-cycle-lead-acid-batteries/)
15:04:59	3748/3748	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/deep-cycle/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/deep-cycle/feed/index.html	(from https://herbnkathy.com/tag/deep-cycle/)
15:04:59	3745/3745	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/lead-acid/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/lead-acid/feed/index.html	(from https://herbnkathy.com/tag/lead-acid/)
15:05:00	616/616	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:00%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707476	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707476.json	(from https://herbnkathy.com/tag/lead-acid/)
15:05:00	613/613	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:00%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707477	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707477.json	(from https://herbnkathy.com/tag/watering/)
15:05:00	3742/3742	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/watering/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/watering/feed/index.html	(from https://herbnkathy.com/tag/watering/)
15:05:01	2854/2854	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:01%20GMT	https://herbnkathy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherbnkathy.com%2F2017%2F08%2F09%2Fpart-2-nwest-michigan-road-trip-mushrooms-tunnels-bears-and-indians-oh-my%2F	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/oembed/1.0/embed9e67.json	(from https://herbnkathy.com/2017/08/09/part-2-nwest-michigan-road-trip-mushrooms-tunnels-bears-and-indians-oh-my/)
15:05:01	1937/1937	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/2017/08/09/part-2-nwest-michigan-road-trip-mushrooms-tunnels-bears-and-indians-oh-my/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/08/09/part-2-nwest-michigan-road-trip-mushrooms-tunnels-bears-and-indians-oh-my/feed/index.html	(from https://herbnkathy.com/2017/08/09/part-2-nwest-michigan-road-trip-mushrooms-tunnels-bears-and-indians-oh-my/)
15:05:01	3037/3037	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2020:05:01%20GMT	https://herbnkathy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherbnkathy.com%2F2017%2F08%2F09%2Fpart-2-nwest-michigan-road-trip-mushrooms-tunnels-bears-and-indians-oh-my%2F&format=xml	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/oembed/1.0/embedaf19	(from https://herbnkathy.com/2017/08/09/part-2-nwest-michigan-road-trip-mushrooms-tunnels-bears-and-indians-oh-my/)
15:05:02	35150/35150	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:02%20GMT	https://herbnkathy.com/wp-json/wp/v2/posts/3946	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/posts/3946.json	(from https://herbnkathy.com/2017/08/09/part-2-nwest-michigan-road-trip-mushrooms-tunnels-bears-and-indians-oh-my/)
15:05:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2020:05:02%20GMT	https://herbnkathy.com/?p=3946	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/indexd2bf.html	(from https://herbnkathy.com/2017/08/09/part-2-nwest-michigan-road-trip-mushrooms-tunnels-bears-and-indians-oh-my/)
15:05:02	619/619	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:02%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707411	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707411.json	(from https://herbnkathy.com/tag/charlevoix/)
15:05:02	86251/86251	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/charlevoix/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/charlevoix/feed/index.html	(from https://herbnkathy.com/tag/charlevoix/)
15:05:03	628/628	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:03%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707423	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707423.json	(from https://herbnkathy.com/tag/cross-village/)
15:05:03	27110/27110	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/cross-village/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/cross-village/feed/index.html	(from https://herbnkathy.com/tag/cross-village/)
15:05:04	613/613	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:04%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707430	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707430.json	(from https://herbnkathy.com/tag/kalkaska/)
15:05:04	27095/27095	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/kalkaska/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/kalkaska/feed/index.html	(from https://herbnkathy.com/tag/kalkaska/)
15:05:04	613/613	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:04%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707428	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707428.json	(from https://herbnkathy.com/tag/legs-inn/)
15:05:04	27095/27095	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/legs-inn/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/legs-inn/feed/index.html	(from https://herbnkathy.com/tag/legs-inn/)
15:05:05	601/601	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:05%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707424	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707424.json	(from https://herbnkathy.com/tag/m-22/)
15:05:05	27083/27083	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/m-22/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/m-22/feed/index.html	(from https://herbnkathy.com/tag/m-22/)
15:05:05	601/601	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:06%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707425	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707425.json	(from https://herbnkathy.com/tag/m-31/)
15:05:05	27083/27083	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/m-31/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/m-31/feed/index.html	(from https://herbnkathy.com/tag/m-31/)
15:05:06	613/613	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:06%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707422	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707422.json	(from https://herbnkathy.com/tag/petoskey/)
15:05:06	27095/27095	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/petoskey/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/petoskey/feed/index.html	(from https://herbnkathy.com/tag/petoskey/)
15:05:07	619/619	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:07%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707426	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707426.json	(from https://herbnkathy.com/tag/sand-dunes/)
15:05:07	625/625	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:07%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554707429	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554707429.json	(from https://herbnkathy.com/tag/village-bear/)
15:05:07	27101/27101	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/sand-dunes/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/sand-dunes/feed/index.html	(from https://herbnkathy.com/tag/sand-dunes/)
15:05:07	27107/27107	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/village-bear/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/village-bear/feed/index.html	(from https://herbnkathy.com/tag/village-bear/)
15:05:07	2427/2427	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:08%20GMT	https://herbnkathy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherbnkathy.com%2F2017%2F07%2F24%2Fworkampers-northwest-michigan-road-trip%2F	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/oembed/1.0/embed6060.json	(from https://herbnkathy.com/2017/07/24/workampers-northwest-michigan-road-trip/)
15:05:08	1579/1579	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/2017/07/24/workampers-northwest-michigan-road-trip/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2017/07/24/workampers-northwest-michigan-road-trip/feed/index.html	(from https://herbnkathy.com/2017/07/24/workampers-northwest-michigan-road-trip/)
15:05:08	2560/2560	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2020:05:08%20GMT	https://herbnkathy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherbnkathy.com%2F2017%2F07%2F24%2Fworkampers-northwest-michigan-road-trip%2F&format=xml	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/oembed/1.0/embedc04f	(from https://herbnkathy.com/2017/07/24/workampers-northwest-michigan-road-trip/)
15:05:08	56023/56023	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2020:05:08%20GMT	https://herbnkathy.com/wp-json/wp/v2/posts/3852	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/posts/3852.json	(from https://herbnkathy.com/2017/07/24/workampers-northwest-michigan-road-trip/)
